source,repo,state,labels,date,author,title,url,matched_keywords,body_snippet
github_issues,noir-lang/noir,open,lsp; comptime,2026-05-11,vezenovm,LSP go-to-definition does not resolve identifiers inside `quote { }`,https://github.com/noir-lang/noir/issues/12618,,"### Problem  Inside a `quote { ... }` body, `nargo lsp` does not resolve identifiers against the surrounding scope, so go-to-definition on a name written in macro source does nothing, even when the same name resolves correctly outside the quote.  Root cause is in `compiler/noirc_frontend/src/ast/vis"
github_issues,noir-lang/noir,closed,formatter; comptime,2026-05-11,vezenovm,nargo fmt does not format the contents of `quote { }` bodies,https://github.com/noir-lang/noir/issues/12617,,"### Problem  `nargo fmt` does not format the contents of `quote { ... }` bodies at all. Indentation, spacing around operators, trailing whitespace, line-wrapping. Every formatter pass is skipped. The body is emitted byte-for-byte from source.  Root cause is in `tooling/nargo_fmt/src/formatter/expres"
github_issues,noir-lang/noir,closed,,2026-05-09,Taridoku,.,https://github.com/noir-lang/noir/issues/12604,,.
github_issues,noir-lang/noir,closed,,2026-05-08,TomAFrench,"Incorrect diagnostic span on ""unused expression result"" warning for type alias call",https://github.com/noir-lang/noir/issues/12601,,"## Description  When an expression statement's value goes unused, the ""unused expression result"" warning's source span points at a type alias declaration rather than at the unused expression itself.  ## Reproduction  `src/main.nr`: ```noir pub type Double<let N: u32>: u32 = N * 2;  fn main() {     D"
github_issues,noir-lang/noir,closed,,2026-05-07,TomAFrench,`acir` depends on `noirc_span` which blocks publishing to crates.io,https://github.com/noir-lang/noir/issues/12584,,See: https://github.com/noir-lang/noir/actions/runs/25509767986/job/74865131024
github_issues,noir-lang/noir,closed,,2026-05-07,anon-researchers-123,Soundness bug: symbolic runtime witness bug allows malicious prover to forge any public output (double-checked in bb prove and bb verify),https://github.com/noir-lang/noir/issues/12581,,"### Expected Behavior  ### Summary _Short summary of the problem. Make the impact and severity as clear as possible. For example: An unsafe deserialization vulnerability allows any unauthenticated user to execute arbitrary code on the server._  **Soundness vulnerability bug**: under certain cases, e"
github_issues,noir-lang/noir,closed,,2026-05-07,anon-researchers-123,"ICE Bug: Compiler panics in Brillig codegen (`--num-stack-frames 0`, `--max-stack-frame-size < 8`)",https://github.com/noir-lang/noir/issues/12575,,"### Expected Behavior  The Brillig layout tunables `--num-stack-frames`, `--max-stack-frame-size`, and `--max-scratch-space` (declared in `compiler/noirc_driver/src/lib.rs:237-247`) accept any `usize` from `clap`. I expected either:  - a clean compiler error like *""`--num-stack-frames` must be at le"
github_issues,noir-lang/noir,closed,Bug,2026-05-07,TomAFrench,Entry point rejects array length sourced from a trait associated constant,https://github.com/noir-lang/noir/issues/12574,instead of,"## Aim  Use a trait associated constant as the array length of a parameter on `main`, e.g. `fn main(fields: [Field; <Tiny as Deserialize>::N])`. The constant resolves to a normal `u32` and the resulting type (`[Field; 1]`) is a valid entry-point type, so this should compile.  ## Expected Behavior  `"
github_issues,noir-lang/noir,closed,,2026-05-07,anon-researchers-123,ICE bug: `find_by_path_suffix` panics in `zip_eq` when `--debug-comptime-in-file <path>` is given a valid suffix,https://github.com/noir-lang/noir/issues/12573,,"### Expected Behavior  The flag `--debug-comptime-in-file <path>` (declared in `compiler/noirc_driver/src/lib.rs:150-153`) is intended to print the results of comptime evaluation for the file whose path ends in the supplied suffix:  I expected that running `nargo compile --debug-comptime-in-file ""ma"
github_issues,noir-lang/noir,closed,,2026-05-07,sirasistant,SSA validation error on Aztec's TxEffect,https://github.com/noir-lang/noir/issues/12572,instead of,### Expected Behavior  TxEffect::deserialize() should compile without panics.  ### Bug  ```noir use aztec::protocol::blob_data::TxEffect; use aztec::protocol::traits::Deserialize;  unconstrained fn main(fields: [Field; <TxEffect as Deserialize>::N]) -> pub Field {     let effect = TxEffect::deserial
github_issues,noir-lang/noir,open,comptime,2026-05-06,vezenovm,Allow comptime-generated items to point goto-definition at a chosen location,https://github.com/noir-lang/noir/issues/12558,instead of,"### Problem  Items produced by `quote { ... }` in attribute/comptime macros have their LSP ""go to definition"" target permanently stamped to the parse-time location of the tokens inside the macro source. There is no way for a macro to redirect goto-definition to a more meaningful location (e.g. the u"
github_issues,noir-lang/noir,closed,,2026-05-06,aakoshh,Tagged-map serialization format (`MsgpackTagged`),https://github.com/noir-lang/noir/issues/12554,rsa; doesn't compile; instead of; difference between,"# Tagged-map serialization format for ACIR/Brillig (`MsgpackTagged`)  ## Motivation  Today the Noir bytecode is serialized in one of two msgpack formats, dispatched by a leading format byte ([`acvm-repo/acir/src/serialization.rs`](https://github.com/noir-lang/noir/blob/master/acvm-repo/acir/src/seri"
github_issues,noir-lang/noir,closed,formatter,2026-05-05,vezenovm,nargo fmt drifts /** */ inner lines with whitespace when wrap_comments=true,https://github.com/noir-lang/noir/issues/12552,instead of,"### Expected Behavior  `nargo fmt` should be idempotent. Running it on already-formatted source must produce no further changes (this is what `nargo fmt --check` enforces in CI).  **Actual:** with `wrap_comments=true`, every invocation of `nargo fmt` adds 4 more spaces of indentation to the inner ` "
github_issues,noir-lang/noir,closed,coverage,2026-05-05,asterite,`nargo test --coverage` includes trait functions in the baseline,https://github.com/noir-lang/noir/issues/12539,,"### Expected Behavior  For example in the stdlib we can see that the Append trait is in red:  <img width=""827"" height=""398"" alt=""Image"" src=""https://github.com/user-attachments/assets/d02ee523-eca3-45ec-a39a-9959418d3f69"" />  However, these functions can never be called.  That said, trait functions "
github_issues,noir-lang/noir,closed,coverage,2026-05-05,asterite,`nargo test --coverage` might generate duplicate function names,https://github.com/noir-lang/noir/issues/12538,,"### Expected Behavior  Given this file:  ```noir fn main() {}  fn foo() {}  mod moo {     pub fn foo() {} }  #[test] fn test_something() {     foo();     moo::foo(); } ```  running `nargo test --coverage` succeds.  However, if we then try to use the [lcov](https://github.com/linux-test-project/lcov)"
github_issues,noir-lang/noir,open,,2026-05-04,rkarabut,ACIR error on negative array index should match Brillig's,https://github.com/noir-lang/noir/issues/12515,,"### Expected Behavior  The following code:  ```noir fn main(a: u32) -> pub u32 {     let b = [0; 1];     b[1 - a] } ```  fails with ""Index out of bounds"" while adding `unconstrained` fails with ""attempt to subtract with overflow"". The errors should probably be matching.  ### Bug  Errors don't match,"
github_issues,noir-lang/noir,closed,,2026-05-01,anon-researchers-123,Bug: SSA interpreter reports wrong length for `as_vector`,https://github.com/noir-lang/noir/issues/12507,,"### Expected Behavior  - Expected behavior: the `assert(v2.len() == 2);` check should very successfully pass - Actual behavior: ""nargo interpret"" generates: `Err(Tried to pop from empty vector `v5` in `vector_pop_back`)`, while nargo execute runs without error  main.nr: ``` fn main() {     let mut s"
github_issues,noir-lang/noir,closed,,2026-05-01,anon-researchers-123,"Bug: false-positive ""bug:"" diagnostic depending on the source order of two semantically-equivalent assertions",https://github.com/noir-lang/noir/issues/12506,,"### Expected Behavior  - Expected behavior: the program should compile successfully without a problem. - Actual behavior: a ""bug"" message is displayed for the ""let v2"" line with `bug: Brillig function call isn't properly covered by a manual constraint`. In other words, the diagnostic fires or not de"
github_issues,noir-lang/noir,closed,,2026-05-01,anon-researchers-123,Completeness bug: compiler rejects a valid program that  sorts over empty array,https://github.com/noir-lang/noir/issues/12505,,"### Expected Behavior  - Expected behavior: Sorting an empty array should be a no-op. An empty array is trivially sorted. So compilation should be very successful. - Actual behavior: `nargo execute` errors with `error: Could not determine loop bound at compile-time` But, brillig works fine and succe"
github_issues,noir-lang/noir,closed,,2026-05-01,anon-researchers-123,Bug: --oracle-resolver crashes the compiler,https://github.com/noir-lang/noir/issues/12504,instead of,"### Expected Behavior  - Expected behavior: `--oracle-resolver <URL>` is a documented public CLI flag for pointing nargo at an external oracle RPC endpoint. Supplying an invalid URL should have produced a clean error message like *`--oracle-resolver` must be a valid URL""*   - actual behavior: compil"
github_issues,noir-lang/noir,open,,2026-05-01,anon-researchers-123,ICE Bug: nargo execute --minimal-ssa reports internal compiler error on std::static_assert,https://github.com/noir-lang/noir/issues/12503,,"### Expected Behavior  - Expected behavior: a normal error report due to failed assert - Actual behavior: internal compiler error reported.  main.nr:  ``` fn main() {     std::static_assert(false, ""intentional""); } ```   ### Bug   This is the expected error (when running `nargo execute`) ``` error: "
github_issues,noir-lang/noir,closed,compiler frontend; comptime,2026-04-30,vezenovm,Macro-emitted `pub struct` is unreachable as a named type from outside its module,https://github.com/noir-lang/noir/issues/12501,,A `pub struct` emitted by a comptime attribute macro into a module's body is reachable as a value (via type inference on a free function emitted alongside it) but cannot be named as a type from outside the module via any path.  ### Reproduction  Save as `src/main.nr` in a fresh `nargo` project:  ```
github_issues,noir-lang/noir,closed,ssa,2026-04-30,vezenovm,Allow oracle / foreign functions to declare effects for SSA optimization,https://github.com/noir-lang/noir/issues/12499,nullifier,"### Problem  Oracle calls (`#[oracle(...)]` foreign functions) are unconditionally treated as `Impure` by the SSA optimizer (`compiler/noirc_evaluator/src/ssa/opt/pure.rs:205`, the `Value::ForeignFunction(_) => return Purity::Impure` branch). This is sound but heavily over-approximates: many oracles"
github_issues,noir-lang/noir,closed,ssa,2026-04-30,AztecBot,Strict-NOT IfElse invariant emits extra `Not` per merge when an AND-disjoint complement already exists,https://github.com/noir-lang/noir/issues/12497,looking for; ecdsa,"## Context  [PR #12490](https://github.com/noir-lang/noir/pull/12490) (fixes #8301) introduced the structural invariant that an `Instruction::IfElse`'s `else_condition` is the direct `Not` of its `then_condition`. `flatten_cfg::merge_block_arguments` constructs the `Not` explicitly, the SSA validato"
